Plot,Number,Spp,LiveDead,Diam,DecayClass,HeightClass,Cones,MortalityCause1,MortalityCause2,MortalityCause3,DMR,BranchesBole,PreviousCurrent,PerDeadCrown,Easting,Northing,Cored,Misc
WHIS25120,44,Pimo,L,26,,6,0,,,,0,,,5,574155.53,4389945.32,,
WHIS25120,45,Pimo,L,14,,3,0,,,,0,,,5,574154.53,4389939.32,,
WHIS25120,46,Pimo,L,10,,3,0,,,,0,,,5,574152.53,4389941.32,,
WHIS25120,47,Pimo,L,24,,5,0,,RWB,,0,Branches,Previous,10,574153.53,4389943.32,,
WHIS25120,48,Juos,L,26,,4,,,,,0,,,10,574151.53,4389940.32,,
WHIS25120,49,Pimo,L,22,,5,0,,,,0,,,5,574152.53,4389943.32,,
WHIS25120,50,Juos,L,24,,4,,,,,0,,,5,574152.53,4389945.32,,
WHIS25120,51,Pimo,L,14,,2,0,,,,0,,,0,574157.53,4389950.32,,
WHIS25120,52,Pimo,L,28,,5,0,,,,0,,,5,574157.53,4389950.32,,
WHIS25120,53,Pimo,L,32,,5,0,IPS,,,0,Both,Previous,5,574163.53,4389953.32,,
WHIS25120,54,Pimo,L,36,,5,0,,RWB,,0,Branches,Previous,10,574167.53,4389950.32,,
WHIS25120,55,Juos,L,20,,3,,,,,0,,,5,574162.53,4389957.32,,
WHIS25120,56,Juos,L,100,,4,,,,,0,,,80,574161.53,4389957.32,,
WHIS25120,57,Juos,L,24,,4,,,,,0,,,5,574159.53,4389957.32,,
WHIS25120,58,Pimo,L,32,,5,0,,RWB,,0,Branches,Previous,5,574157.53,4389957.32,,
WHIS25120,59,Pimo,L,14,,5,1,,,,0,,,5,574156.53,4389959.32,,
WHIS25120,60,Pimo,L,38,,4,0,,,,0,,,5,574152.53,4389960.32,,
WHIS25120,61,Juos,L,26,,4,,,,,0,,,5,574155.53,4389964.32,,
WHIS25120,62,Juos,L,22,,4,,,,,0,,,5,574149.53,4389963.32,,
WHIS25120,63,Juos,L,26,,4,,,,,0,,,5,574147.53,4389964.32,,
WHIS25120,64,Pimo,L,24,,4,1,,RWB,,0,Branches,Previous,10,574147.53,4389959.32,,
WHIS25120,65,Pimo,L,16,,2,0,,,,0,,,0,574145.53,4389959.32,,
WHIS25120,66,Juos,L,32,,4,,,,,0,,,5,574145.53,4389954.32,,
WHIS25120,67,Juos,L,26,,4,,,,,0,,,5,574146.53,4389950.32,,
WHIS25120,68,Pimo,L,24,,5,0,,RWB,,0,Branches,Previous,20,574144.53,4389952.32,,
WHIS25120,69,Pimo,L,14,,3,0,,RWB,,0,Branches,Previous,10,574143.53,4389950.32,,
WHIS25120,70,Juos,L,36,,4,,,,,0,,,5,574140.53,4389950.32,,
WHIS25120,71,Juos,L,14,,2,,,,,0,,,5,574138.53,4389949.32,,
WHIS25120,72,Pimo,L,12,,3,0,,RWB,,0,Branches,Previous,5,574138.53,4389951.32,,
WHIS25120,73,Pimo,L,10,,2,0,,RWB,,0,Branches,Previous,50,574138.53,4389952.32,,
WHIS25120,74,Pimo,L,8,,2,,,RWB,,,Both,Previous,100,574139.53,4389953.32,,
WHIS25120,75,Pimo,L,10,,4,0,IPS,,,0,Branches,Previous,5,574138.53,4389953.32,,
WHIS25120,76,Pimo,L,12,,3,0,,,,0,,,10,574136.53,4389950.32,,
WHIS25120,77,Pimo,L,12,,3,0,,RWB,,0,Branches,Previous,5,574136.53,4389951.32,,
WHIS25120,78,Pimo,L,12,,3,0,,,,0,,,10,574135.53,4389950.32,,
WHIS25120,79,Pimo,L,22,,6,0,,RWB,,0,Branches,Previous,15,574136.53,4389953.32,,
WHIS25120,80,Juos,L,6,,1,,,,,0,,,5,574134.53,4389950.32,,
WHIS25120,81,Pimo,L,8,,1,0,,,,0,,,0,574135.53,4389952.32,,
WHIS25240,1,Pimo,L,28,,5,0,,,,0,,,5,574090.89,4389951,,
WHIS25240,2,Pimo,L,36,,5,0,,RWB,,0,Branches,Previous,10,574088.89,4389954,,
WHIS25240,3,Pimo,L,32,,4,0,IPS,RWB,,0,Branches,Previous,5,574090.89,4389951,,
WHIS25240,4,Pimo,L,24,,3,0,,RWB,,0,Both,Previous,10,574084.89,4389954,,
WHIS25240,5,Juos,L,32,,3,,,,,0,,,5,574078.89,4389952,,
WHIS25240,6,Pimo,L,36,,5,0,IPS,RWB,,0,Branches,Previous,5,574080.89,4389956,,
WHIS25240,7,Pimo,L,16,,3,0,,,,0,,,0,574084.89,4389958,,
WHIS25240,8,Pimo,L,26,,4,0,,RWB,,0,Branches,Previous,5,574087.89,4389956,,
WHIS25240,9,Juos,L,16,,1,,,,,0,,,0,574088.89,4389961,,
WHIS25240,10,Pimo,L,20,,3,0,,,,0,,,5,574089.89,4389959,,
WHIS25240,11,Juos,L,14,,2,,,,,0,,,5,574091.89,4389963,,
WHIS25240,12,Pimo,L,26,,5,0,IPS,RWB,,0,Branches,Previous,10,574090.89,4389964,,
WHIS25240,13,Juos,L,10,,1,,,,,0,,,0,574088.89,4389965,,
WHIS25240,14,Juos,L,10,,1,,,,,0,,,0,574089.89,4389966,,
WHIS25240,15,Juos,L,12,,2,,,,,0,,,0,574094.89,4389964,,
WHIS25240,16,Pimo,L,36,,5,0,,RWB,,0,Branches,Previous,5,574092.89,4389968,,
WHIS25240,17,Juos,L,28,,3,,,,,0,,,5,574093.89,4389961,,
WHIS25240,18,Pimo,L,10,,1,0,,,,0,,,0,574094.89,4389958,,
WHIS25240,19,Juos,L,6,,1,,,,,0,,,0,574097.89,4389956,,
WHIS25240,20,Juos,L,14,,2,,,,,0,,,0,574095.89,4389955,,
WHIS25240,21,Pimo,L,26,,4,0,,RWB,,0,Branches,Previous,5,574097.89,4389956,,
WHIS25240,22,Pimo,L,14,,3,0,,,,0,,,0,574098.89,4389958,,
WHIS25240,23,Pimo,L,26,,4,0,,RWB,,0,Branches,Previous,5,574096.89,4389962,,
WHIS25240,24,Pimo,L,26,,4,0,,RWB,,0,Branches,Previous,10,574097.89,4389965,,
WHIS25240,25,Pimo,L,16,,3,0,,,,0,,,5,574097.89,4389966,,
WHIS25240,26,Pimo,L,10,,1,0,,,,0,,,10,574099.89,4389962,,
WHIS25240,27,Juos,L,18,,3,,,,,0,,,0,574099.89,4389960,,
WHIS25240,28,Pimo,L,14,,3,0,,,,0,,,5,574098.89,4389958,,
WHIS25240,29,Pimo,L,38,,4,1,,,,0,,,5,574100.89,4389958,,
WHIS25240,30,Pimo,L,16,,3,0,,,,0,,,0,574104.89,4389956,,
WHIS25240,31,Juos,L,45,,4,,,,,0,,,5,574107.89,4389955,,
WHIS25240,32,Pimo,L,14,,2,0,,,,0,,,0,574109.89,4389956,,
WHIS25240,33,Juos,L,10,,2,,,,,0,,,5,574108.89,4389954,,
WHIS25240,34,Juos,L,28,,4,,,,,0,,,0,574109.89,4389954,,
WHIS25240,35,Pimo,L,14,,3,0,,,,0,,,15,574110.89,4389953,,
WHIS25240,36,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,574108.89,4389952,,
WHIS25240,37,Pimo,L,28,,4,0,,RWB,,0,,,5,574103.89,4389953,,
WHIS25240,38,Juos,L,40,,3,,,,,0,,,5,574101.89,4389951,,
WHIS25240,39,Juos,L,42,,3,,,,,0,,,5,574097.89,4389950,,
WHIS25240,40,Pimo,L,24,,3,0,,RWB,,0,Branches,Previous,5,574097.89,4389952,,
WHIS25240,41,Pimo,L,8,,2,0,,,,0,,,0,574089.89,4389953,,
WHIS25240,42,Pimo,L,10,,1,0,,,,0,,,0,574091.89,4389952,,
WHIS25240,43,Juos,L,30,,3,,,,,0,,,0,574095.89,4389942,,
WHIS25240,44,Juos,L,36,,3,,,,,0,,,0,574098.89,4389942,,
WHIS25240,45,Pimo,D,24,2,3,0,,RWB,,,Both,Previous,100,574100.89,4389939,,
WHIS25240,46,Juos,L,28,,3,,,,,0,,,5,574097.89,4389936,,
WHIS25240,47,Pimo,L,18,,3,0,,,,0,,,5,574098.89,4389935,,
WHIS25240,48,Juos,L,8,,1,,,,,0,,,0,574091.89,4389936,,
WHIS25240,49,Juos,L,14,,2,,,,,0,,,0,574093.89,4389935,,
WHIS25240,50,Pimo,L,16,,4,0,,,,0,,,5,574090.89,4389936,,
WHIS25240,51,Pimo,L,30,,4,0,,RWB,,0,Branches,Previous,10,574089.89,4389937,,
WHIS25240,52,Pimo,L,28,,5,0,,RWB,,0,Branches,Previous,5,574089.89,4389942,,
WHIS25240,53,Pimo,L,26,,4,0,,,,0,,,5,574092.89,4389943,,
WHIS25240,54,Juos,L,38,,3,,,,,0,,,0,574087.89,4389947,,
WHIS25240,55,Juos,L,32,,2,,,,,0,,,0,574085.89,4389948,,
WHIS25240,56,Juos,L,48,,4,,,,,0,,,5,574086.89,4389950,,
WHIS25240,57,Pimo,L,36,,5,0,,RWB,,0,Branches,Previous,10,574084.89,4389951,,
WHIS25240,58,Pimo,L,10,,1,0,,,,0,,,0,574079.89,4389947,,
WHIS25360,1,Juos,L,10,,1,,,,,0,,,0,574122.6,4390034.81,,
WHIS25360,2,Pimo,L,6,,3,0,,,,0,,,0,574119.6,4390034.81,,
WHIS25360,3,Pimo,L,26,,6,0,IPS,RWB,,0,Branches,Previous,10,574119.6,4390030.81,,
WHIS25360,4,Pimo,L,26,,5,1,,RWB,,0,Branches,Previous,10,574122.6,4390030.81,,
WHIS25360,5,Juos,L,26,,5,,,,,0,,,5,574123.6,4390029.81,,
WHIS25360,6,Pimo,L,16,,5,0,,RWB,,0,Branches,Previous,5,574122.6,4390028.81,,
WHIS25360,7,Juos,L,38,,5,,,,,0,,,5,574119.6,4390026.81,,
WHIS25360,8,Juos,L,10,,2,,,,,0,,,5,574122.6,4390026.81,,
WHIS25360,9,Pimo,L,14,,3,0,,,,0,,,5,574123.6,4390027.81,,
WHIS25360,10,Pimo,L,14,,4,0,,,,0,,,5,574123.6,4390028.81,,
WHIS25360,11,Juos,L,6,,2,,,,,0,,,40,574123.6,4390025.81,,
WHIS25360,12,Pimo,L,28,,5,0,IPS,RWB,,0,Branches,Previous,10,574123.6,4390034.81,,
WHIS25360,13,Juos,L,24,,3,,,,,0,,,5,574123.6,4390021.81,,
WHIS25360,14,Juos,L,36,,5,,,,,0,,,5,574121.6,4390020.81,,
WHIS25360,15,Juos,L,10,,2,,,,,0,,,5,574125.6,4390020.81,,
WHIS25360,16,Juos,L,20,,2,,,,,0,,,5,574125.6,4390020.81,,
WHIS25360,17,Pimo,L,10,,3,0,,,,0,,,10,574126.6,4390024.81,,
WHIS25360,18,Pimo,L,16,,5,0,,RWB,,0,Branches,Previous,15,574128.6,4390024.81,,
WHIS25360,19,Juos,L,36,,4,,,,,0,,,5,574131.6,4390025.81,,
WHIS25360,20,Pimo,L,14,,4,0,,,,0,,,0,574130.6,4390024.81,,
WHIS25360,21,Pimo,L,14,,5,0,,,,0,,,5,574130.6,4390027.81,,
WHIS25360,22,Pimo,L,12,,3,0,,,,0,,,5,574132.6,4390028.81,,
WHIS25360,23,Juos,L,32,,3,,,,,0,,,5,574135.6,4390030.81,,
WHIS25360,24,Juos,L,76,,6,,,,,0,,,5,574133.6,4390032.81,,
WHIS25360,25,Pimo,L,14,,3,0,,,,0,,,5,574132.6,4390033.81,,
WHIS25360,26,Pimo,L,20,,4,0,,,,0,,,5,574136.6,4390033.81,,
WHIS25360,27,Pimo,L,16,,4,0,,,,0,,,10,574138.6,4390030.81,,
WHIS25360,28,Pimo,L,22,,5,1,,RWB,,0,Branches,Previous,5,574134.6,4390040.81,,
WHIS25360,29,Pimo,L,16,,4,1,,,,0,,,5,574131.6,4390043.81,,
WHIS25360,30,Pimo,L,12,,3,0,,,,0,,,0,574131.6,4390044.81,,
WHIS25360,31,Juos,L,32,,4,,,,,0,,,5,574134.6,4390037.81,,
WHIS25360,32,Juos,L,14,,4,,,,,0,,,5,574133.6,4390036.81,,
WHIS25360,33,Juos,L,8,,1,,,,,0,,,0,574130.6,4390039.81,,
WHIS25360,34,Pimo,L,6,,2,0,,,,0,,,40,574129.6,4390044.81,,
WHIS25360,35,Pimo,L,6,,2,0,,,,0,,,0,574129.6,4390040.81,,
WHIS25360,36,Pimo,L,30,,6,1,,RWB,,0,Branches,Previous,10,574128.6,4390039.81,,
WHIS25360,37,Pimo,L,26,,5,1,,RWB,,0,Branches,Previous,5,574127.6,4390045.81,,
WHIS25360,38,Juos,L,12,,2,,,,,0,,,0,574125.6,4390049.81,,
WHIS25360,39,Pimo,L,18,,4,0,,,,0,,,5,574123.6,4390047.81,,
WHIS25360,40,Juos,L,18,,2,,,,,0,,,5,574121.6,4390046.81,,
WHIS25360,41,Pimo,L,22,,5,0,,RWB,,0,Branches,Previous,5,574121.6,4390048.81,,
WHIS25360,42,Pimo,L,14,,4,0,,,,0,,,0,574118.6,4390044.81,,
WHIS25360,43,Juos,L,24,,4,,,,,0,,,5,574119.6,4390040.81,,
WHIS25360,44,Juos,L,18,,4,,,,,0,,,5,574123.6,4390040.81,,
WHIS25360,45,Pimo,L,14,,4,0,,,,0,,,0,574121.6,4390036.81,,
WHIS25360,46,Juos,L,10,,2,,,,,0,,,0,574118.6,4390037.81,,
WHIS25360,47,Juos,L,18,,3,,,,,0,,,5,574115.6,4390039.81,,
WHIS25360,48,Juos,L,28,,4,,,,,0,,,0,574110.6,4390035.81,,
WHIS25360,49,Pimo,L,24,,6,0,,RWB,,0,Branches,Previous,5,574109.6,4390038.81,,
WHIS25360,50,Pimo,D,14,2,2,,,RWB,,,Branches,Previous,100,574110.6,4390040.81,,
WHIS41,1,Juos,L,12,,2,,,,,0,,,5,575651.9,4387902.32,,
WHIS41,2,Juos,L,35,,2,,,,,0,,,0,575652.9,4387904.32,,
WHIS41,3,Juos,L,18,,1,,,,,0,,,5,575651.9,4387905.32,,
WHIS41,4,Juos,D,40,2,3,,,,,,,,100,575651.9,4387905.32,,Unknown
WHIS41,5,Pimo,L,22,,4,0,IPS,RWB,,0,Both,Previous,5,575652.9,4387903.32,,
WHIS41,6,Juos,L,30,,3,,,,,0,,,60,575650.9,4387908.32,,Scars on bole
WHIS41,7,Juos,L,46,,3,,,,,0,,,30,575648.9,4387907.32,,Cankers on branches
WHIS41,8,Pimo,L,23,,5,0,,RWB,,0,Branches,Previous,10,575648.9,4387908.32,,
WHIS41,9,Pimo,L,38,,5,0,,RWB,,0,Branches,Previous,5,575648.9,4387909.32,,
WHIS41,10,Juos,L,20,,2,,,,,0,,,10,575652.9,4387910.32,,
WHIS41,11,Pimo,L,16,,1,0,,,MT,2,,,0,575653.9,4387916.32,,
WHIS41,12,Pimo,L,19,,2,0,,,,0,,,5,575654.9,4387918.32,,
WHIS41,13,Pimo,L,30,,4,0,,RWB,,0,Branches,Previous,10,575655.9,4387916.32,,
WHIS41,14,Pimo,L,22,,3,0,,,,0,,,5,575658.9,4387916.32,,
WHIS41,15,Juos,L,30,,3,,,,,0,,,5,575660.9,4387914.32,,
WHIS41,16,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,575663.9,4387914.32,,
WHIS41,17,Pimo,L,22,,3,0,,RWB,,0,Branches,Previous,5,575663.9,4387909.32,,
WHIS41,18,Juos,L,26,,3,,,,,0,,,5,575663.9,4387907.32,,
WHIS41,19,Juos,L,56,,4,,,RWB,,0,Branches,Previous,10,575663.9,4387905.32,,
WHIS41,20,Juos,L,43,,2,,,,,0,,,5,575662.9,4387905.32,,
WHIS41,21,Pimo,L,19,,2,0,,,,0,,,0,575666.9,4387903.32,,
WHIS41,22,Juos,L,80,,5,,,,,0,,,40,575667.9,4387908.32,,Cankers on branches
WHIS41,23,Pimo,L,28,,4,0,,,,0,,,0,575666.9,4387900.32,,
WHIS41,24,Juos,L,19,,2,,,,,0,,,0,575666.9,4387898.32,,
WHIS41,25,Juos,L,12,,2,,,,,0,,,0,575666.9,4387896.32,,
WHIS41,26,Juos,L,25,,2,,,,,0,,,5,575662.9,4387900.32,,
WHIS41,27,Pimo,L,6,,1,0,,,,0,,,5,575662.9,4387900.32,,
WHIS41,28,Juos,L,18,,3,,,,,0,,,10,575663.9,4387901.32,,Fire Scar
WHIS41,29,Juos,L,14,,3,,,,,0,,,0,575658.9,4387897.32,,
WHIS41,30,Pimo,L,40,,5,0,,,,0,,,5,575654.9,4387901.32,,
WHIS41,31,Pimo,L,28,,4,0,,RWB,,0,Branches,Previous,5,575654.9,4387892.32,,
WHIS41,32,Juos,L,40,,4,,,,,0,,,5,575654.9,4387889.32,,
WHIS41,33,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,575653.9,4387890.32,,
WHIS41,34,Juos,L,26,,3,,,,,0,,,10,575650.9,4387889.32,,
WHIS41,35,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,575645.9,4387889.32,,
WHIS41,36,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,575647.9,4387889.32,,
WHIS41,37,Juos,L,40,,5,,,,,0,,,5,575647.9,4387892.32,,
WHIS41,38,Pimo,L,22,,2,0,,,,0,,,0,575645.9,4387893.32,,
WHIS41,39,Juos,L,16,,3,,,,,0,,,0,575644.9,4387897.32,,
WHIS41,40,Pimo,L,6,,1,0,,,,0,,,0,575644.9,4387898.32,,
WHIS41,41,Juos,L,18,,2,,,,,0,,,5,575644.9,4387899.32,,
WHIS41,42,Juos,L,32,,3,,,,,0,,,5,575644.9,4387902.32,,
WHIS41,43,Juos,L,24,,4,,,,,0,,,5,575646.9,4387906.32,,
WHIS47,1,Pimo,L,26,,3,0,,RWB,,0,Branches,Previous,0,579543.573,4387079.537,,Scars on bole
WHIS47,2,Pimo,L,19,,3,0,,RWB,,0,Branches,Previous,0,579544.573,4387080.537,,
WHIS47,3,Juos,L,20,,2,,,,,0,,,5,579548.573,4387082.537,,
WHIS47,4,Pimo,L,27,,3,0,,RWB,,0,Branches,Previous,35,579550.573,4387082.537,,
WHIS47,5,Pimo,L,6,,1,0,,,,0,,,0,579548.573,4387077.537,,
WHIS47,6,Pimo,L,21,,3,0,IPS,RWB,,0,Branches,Previous,25,579538.573,4387093.537,,Scars on bole
WHIS47,7,Pimo,L,27,,3,1,,RWB,,0,Branches,Previous,20,579539.573,4387088.537,,Scars on bole
WHIS47,8,Pimo,L,8,,1,0,,,,0,,,5,579538.573,4387085.537,,"TB, PTM"
WHIS47,9,Juos,L,13,,2,,,,,0,,,0,579540.573,4387084.537,,
WHIS47,10,Juos,L,44,,3,,,,,0,,,10,579533.573,4387085.537,,
WHIS47,11,Pimo,L,23,,4,1,,,,0,,,5,579535.573,4387091.537,,
WHIS47,12,Pimo,L,36,,5,1,IPS,RWB,,0,Branches,Previous,5,579528.573,4387092.537,,Scars on bole
WHIS47,13,Pimo,L,27,,5,0,,RWB,,0,Branches,Previous,5,579526.573,4387091.537,,PMB
WHIS47,14,Pimo,L,16,,3,0,,,,0,,,0,579526.573,4387081.537,,
WHIS47,15,Juos,L,24,,2,,,,,0,,,15,579526.573,4387078.537,,
WHIS47,16,Pimo,L,28,,4,0,,RWB,,0,Branches,Previous,10,579523.573,4387076.537,,Scars on bole
WHIS47,17,Pimo,L,27,,5,0,IPS,RWB,,0,Branches,Previous,0,579519.573,4387072.537,,
WHIS47,18,Pimo,L,28,,5,2,IPS,RWB,,0,Branches,Previous,5,579527.573,4387073.537,,Scars on bole
WHIS47,19,Juos,L,12,,2,,,,,0,,,15,579529.573,4387074.537,,
WHIS47,20,Pimo,L,15,,4,0,,,,0,,,15,579530.573,4387072.537,,
WHIS47,21,Pimo,L,11,,4,0,,,,0,,,15,579532.573,4387073.537,,
WHIS47,22,Juos,L,13,,3,,,,,0,,,35,579536.573,4387069.537,,
WHIS47,23,Pimo,L,6,,1,0,,,,0,,,0,579533.573,4387069.537,,PMB
WHIS47,24,Pimo,L,31,,5,0,IPS,RWB,,0,Branches,Previous,15,579533.573,4387067.537,,
WHIS47,25,Pimo,L,24,,4,0,IPS,RWB,,0,Branches,Previous,10,579526.573,4387067.537,,Scars on bole
WHIS47,26,Pimo,L,13,,4,0,,,,0,,,20,579526.573,4387068.537,,
WHIS47,27,Pimo,L,24,,4,0,IPS,,,0,Branches,Previous,10,579535.573,4387063.537,,TB
WHIS47,28,Pimo,L,26,,5,0,IPS,RWB,,0,Branches,Previous,5,579529.573,4387066.537,,
WHIS47,29,Pimo,L,23,,3,0,,RWB,,0,Branches,Previous,10,579538.573,4387061.537,,
WHIS47,30,Pimo,L,66,,6,1,,RWB,,0,Branches,Previous,0,579538.573,4387070.537,,
WHIS47,31,Juos,L,8,,1,,,,,0,,,0,579537.573,4387064.537,,
WHIS47,32,Juos,L,24,,3,,,,,0,,,35,579540.573,4387065.537,,
WHIS47,33,Juos,L,18,,2,,,,,0,,,15,579551.573,4387074.537,,
WHIS47,34,Juos,L,19,,4,,,,,0,,,20,579549.573,4387066.537,,
WHIS55,1,Pimo,D,38,2,4,,IPS,RWB,,,Both,Previous,100,579299.621,4386676.814,,
WHIS55,2,Pimo,L,34,,5,2,IPS,RWB,,0,Branches,Previous,10,579303.621,4386675.814,,Scars on Bole
WHIS55,3,Pimo,L,24,,5,1,,,,0,,,5,579305.621,4386675.814,,Scars on Bole
WHIS55,4,Pimo,L,19,,4,2,IPS,,,0,Branches,Previous,5,579306.621,4386676.814,,
WHIS55,5,Pimo,L,30,,6,0,IPS,RWB,,0,Branches,Previous,50,579309.621,4386676.814,,Scars on Bole
WHIS55,6,Pimo,D,28,1,3,,IPS,RWB,,,Both,Previous,100,579311.621,4386675.814,,
WHIS55,7,Pimo,L,24,,4,1,,,,0,,,0,579313.621,4386677.814,,
WHIS55,8,Pimo,L,28,,5,1,IPS,RWB,,0,Branches,Previous,60,579313.621,4386679.814,,
WHIS55,9,Pimo,L,28,,5,0,IPS,RWB,,0,Branches,Previous,30,579311.621,4386680.814,,Scars on Bole
WHIS55,10,Pimo,D,24,2,4,,IPS,RWB,,,Both,Previous,100,579311.621,4386681.814,,
WHIS55,11,Pimo,L,9,,2,0,,,,0,,,0,579311.621,4386682.814,,Cankers on Bole
WHIS55,12,Pimo,L,30,,6,0,,,,0,,,10,579302.621,4386689.814,1,Scars on Bole
WHIS55,13,Pimo,L,30,,6,2,IPS,RWB,,0,Branches,Previous,15,579299.621,4386689.814,2,
WHIS55,14,Pimo,L,14,,4,0,,,,0,,,5,579299.621,4386687.814,,
WHIS55,15,Pimo,L,34,,6,0,IPS,RWB,,0,Branches,Previous,5,579296.621,4386684.814,3,
WHIS55,16,Pimo,D,22,2,3,,IPS,RWB,,,Both,Previous,100,579296.621,4386682.814,,
WHIS55,17,Pimo,L,32,,6,2,IPS,RWB,,0,Branches,Previous,10,579293.621,4386682.814,,
WHIS55,18,Pimo,L,18,,5,0,IPS,RWB,,0,Branches,Previous,15,579294.621,4386686.814,,Scars on Bole
WHIS55,19,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,10,579295.621,4386688.814,,Scars on Bole
WHIS55,20,Pimo,L,32,,5,0,IPS,RWB,,0,Branches,Previous,25,579291.621,4386688.814,,
WHIS55,21,Juos,L,30,,5,,,,,0,,,15,579290.621,4386686.814,,Cut Stem
WHIS55,22,Pimo,L,27,,5,0,,RWB,,0,Branches,Previous,20,579287.621,4386680.814,,Scars on Bole
WHIS55,23,Pimo,L,30,,6,1,IPS,RWB,,0,Branches,Previous,10,579285.621,4386678.814,,
WHIS55,24,Cele,D,28,2,3,,,,,,,,100,579289.621,4386677.814,,
WHIS55,25,Pimo,L,11,,2,0,,,,0,,,0,579290.621,4386679.814,,Cankers on Branches
WHIS55,26,Pimo,L,15,,4,0,,RWB,,0,Branches,Previous,30,579282.621,4386675.814,,
WHIS55,27,Pimo,L,19,,5,1,,RWB,,0,Branches,Previous,35,579283.621,4386676.814,,
WHIS55,28,Juos,L,48,,5,0,,,,0,,,20,579282.621,4386673.814,,
WHIS55,29,Pimo,D,10,1,2,,,,,,,,100,579282.621,4386673.814,,Unknown
WHIS55,30,Pimo,L,33,,6,0,IPS,RWB,,0,Branches,Previous,15,579285.621,4386670.814,,
WHIS55,31,Pimo,L,12,,2,0,,,,0,,,5,579287.621,4386672.814,,
WHIS55,32,Pimo,L,15,,2,1,,,,0,,,0,579287.621,4386667.814,,
WHIS55,33,Pimo,L,18,,3,0,IPS,RWB,,0,Branches,Previous,20,579286.621,4386666.814,,
WHIS55,34,Juos,L,18,,3,0,,,,0,,,10,579290.621,4386663.814,,
WHIS55,35,Pimo,L,20,,4,1,IPS,RWB,,0,Branches,Previous,5,579293.621,4386671.814,,
WHIS55,36,Cele,L,30,,4,,,,,,,,25,579292.621,4386671.814,,
WHIS55,37,Pimo,L,36,,5,3,IPS,RWB,,0,Branches,Previous,25,579295.621,4386673.814,,
WHIS55,38,Pimo,L,18,,3,0,,,,0,,,5,579292.621,4386674.814,,
WHIS55,39,Pimo,L,24,,4,0,,,,0,,,0,579298.621,4386667.814,,
WHIS55,40,Cele,L,24,,4,,,,,,,,40,579295.621,4386664.814,,
WHIS55,41,Pimo,L,38,,6,1,,RWB,,0,Branches,Previous,20,579292.621,4386665.814,,
WHIS55,42,Juos,L,24,,5,,,,,0,,,10,579292.621,4386661.814,,
WHIS55,43,Pimo,L,22,,6,0,,RWB,,0,Branches,Previous,20,579291.621,4386659.814,,
WHIS55,44,Pimo,L,20,,3,0,,,,0,,,10,579293.621,4386661.814,,Scars on Bole
WHIS55,45,Pimo,L,25,,5,1,,,,0,,,10,579294.621,4386659.814,,
WHIS55,46,Pimo,L,18,,4,1,,,,0,,,5,579296.621,4386658.814,,
WHIS55,47,Pimo,L,11,,1,0,,RWB,,0,Branches,Previous,60,579296.621,4386659.814,,Cankers on Bole
WHIS55,48,Pimo,L,13,,3,0,,,,0,,,35,579297.621,4386660.814,,
WHIS55,49,Pimo,L,15,,3,1,,,,0,,,10,579297.621,4386661.814,,
WHIS55,50,Pimo,L,17,,4,0,,,,0,,,0,579299.621,4386661.814,,
WHIS55,51,Pimo,L,24,,5,0,,,,0,,,10,579299.621,4386659.814,,Scars on Bole
WHIS55,52,Pimo,L,11,,2,0,,,,0,,,0,579300.621,4386658.814,,
WHIS55,53,Juos,L,13,,2,,,,,0,,,0,579302.621,4386660.814,,
WHIS55,54,Pimo,L,12,,2,0,,,,0,,,0,579300.621,4386662.814,,Cankers on Bole
WHIS55,55,Pimo,L,12,,3,0,,,,0,,,5,579299.621,4386663.814,,
WHIS55,56,Pimo,L,14,,4,0,,RWB,,0,Branches,Previous,5,579300.621,4386665.814,,
WHIS55,57,Pimo,L,25,,4,0,,RWB,,0,Branches,Previous,0,579303.621,4386665.814,,Scars on Bole
WHIS55,58,Pimo,L,29,,6,0,,RWB,,0,Branches,Previous,5,579301.621,4386667.814,,
WHIS55,59,Pimo,L,16,,5,1,,RWB,,0,Branches,Previous,15,579301.621,4386668.814,,
WHIS55,60,Pimo,L,20,,6,0,IPS,RWB,,0,Branches,Previous,20,579301.621,4386669.814,,
WHIS55,61,Pimo,L,26,,6,2,,RWB,,0,Branches,Previous,20,579303.621,4386669.814,,
WHIS55,62,Pimo,L,22,,6,1,IPS,RWB,,0,Branches,Previous,30,579308.621,4386671.814,,
WHIS55,63,Pimo,L,11,,2,0,IPS,,,0,Branches,Previous,40,579304.621,4386669.814,,
WHIS55,64,Pimo,L,7,,2,0,,,,0,,,45,579307.621,4386668.814,,
WHIS55,65,Pimo,L,32,,6,0,IPS,RWB,,0,Branches,Previous,5,579308.621,4386670.814,,
WHIS55,66,Pimo,L,22,,6,0,,RWB,,0,Branches,Previous,10,579310.621,4386670.814,,
WHIS55,67,Pimo,L,19,,4,1,,,,0,,,0,579309.621,4386670.814,,
WHIS55,68,Pimo,L,13,,2,0,,,,0,,,0,579308.621,4386668.814,,
