XCoord,YCoord,COMMENT,PLOT
482147.70016065,4400814.48960090,16,RAV358120
482142.50449190,4400816.73329734,11,RAV358120
482143.28283086,4400817.47419336,12,RAV358120
482051.12777948,4400829.15496063,1,RAV358240
482053.94850660,4400829.87220006,2,RAV358240
482047.56806100,4400831.31697619,34,RAV358240
482050.98648772,4400833.53452362,32,RAV358240
482049.27347218,4400836.11089506,33,RAV358240
482056.80472501,4400839.36786868,3,RAV358240
482058.80200053,4400840.36166127,4,RAV358240
482060.33714174,4400828.43471567,9,RAV358240
482061.41952619,4400828.40548630,10,RAV358240
482062.56487140,4400827.36145520,11,RAV358240
482061.28569467,4400823.89837129,7,RAV358240
482065.79010782,4400823.91846013,6,RAV358240
482060.14897377,4400823.20462673,8,RAV358240
482055.09869992,4400822.24336917,35,RAV358240
482055.32493038,4400821.77138591,12,RAV358240
482055.64269640,4400822.04259774,15,RAV358240
482056.74104175,4400821.27813509,14,RAV358240
482060.00082300,4400818.79722213,13,RAV358240
482055.01267312,4400817.19209717,16,RAV358240
482049.07938686,4400815.21770626,17,RAV358240
482045.08104332,4400821.45138324,18,RAV358240
482044.91470010,4400822.59630219,19,RAV358240
482039.98127485,4400819.72537629,37,RAV358240
482038.19734626,4400821.90979414,20,RAV358240
482038.23616139,4400824.25471611,21,RAV358240
482039.48700761,4400828.17819232,24,RAV358240
482038.47155732,4400829.30202203,22,RAV358240
482037.50589630,4400827.57681953,23,RAV358240
482034.96274641,4400828.33758686,26,RAV358240
482035.43760535,4400822.48644174,25,RAV358240
482032.68083053,4400831.58421394,38,RAV358240
482032.66689697,4400832.47443134,39,RAV358240
482033.98391670,4400836.09350542,28,RAV358240
482040.92924931,4400837.26870676,29,RAV358240
482044.19991184,4400834.94801161,31,RAV358240
482045.09683058,4400838.85059833,30,RAV358240
482035.73175503,4400835.67360169,27,RAV358240
482096.56454648,4400964.86374560,1,RAV358360
482097.80424022,4400961.00259722,25,RAV358360
482098.77720327,4400964.64661497,2,RAV358360
482099.92279057,4400964.72080855,3,RAV358360
482101.63971317,4400965.38444610,4,RAV358360
482102.06428805,4400967.04121265,6,RAV358360
482101.54290653,4400966.27908045,5,RAV358360
482103.14044441,4400968.23772485,7,RAV358360
482098.12494903,4400949.46499765,37,RAV358360
482094.22006678,4400947.32960203,38,RAV358360
482090.99441959,4400953.49589468,43,RAV358360
482089.20364381,4400952.14316986,42,RAV358360
482088.03011818,4400951.37136141,40,RAV358360
482089.48996406,4400948.68929607,39,RAV358360
482101.64649970,4400969.79491107,8,RAV358360
482103.65306273,4400971.26503431,13,RAV358360
482105.97650345,4400970.38106092,11,RAV358360
482105.99853612,4400970.48495837,12,RAV358360
482107.15126780,4400965.85812888,17,RAV358360
482106.93429268,4400963.46540749,18,RAV358360
482107.47670320,4400963.32633513,19,RAV358360
482107.13627128,4400965.67937597,79,RAV358360
482109.62531047,4400968.44824894,14,RAV358360
482109.25975400,4400969.22710416,15,RAV358360
482112.00174434,4400965.30940588,20,RAV358360
482109.62263504,4400961.96329586,24,RAV358360
482108.58528884,4400962.29263412,23,RAV358360
482108.93908443,4400958.70848212,22,RAV358360
482104.07598829,4400958.85458946,21,RAV358360
482102.63692266,4400958.06546657,28,RAV358360
482103.52603560,4400958.06959165,29,RAV358360
482101.38692566,4400957.15693968,27,RAV358360
482100.08348969,4400956.34303362,26,RAV358360
482097.89542343,4400955.86869244,32,RAV358360
482100.23860480,4400953.45783143,35,RAV358360
482100.17168333,4400952.03041905,80,RAV358360
482100.42324348,4400952.00494883,36,RAV358360
482107.85479388,4400954.65108650,30,RAV358360
482109.74013555,4400953.93252310,31,RAV358360
482093.04025274,4400955.68917760,44,RAV358360
482091.29908740,4400954.93154900,78,RAV358360
482088.52681488,4400958.14202057,49,RAV358360
482093.57417050,4400958.30245385,45,RAV358360
482093.84326807,4400961.20702046,47,RAV358360
482093.40331316,4400962.07894967,46,RAV358360
482096.61158521,4400958.25311740,34,RAV358360
482097.01883154,4400958.91601352,33,RAV358360
482090.27905917,4400962.08337343,48,RAV358360
482087.96618957,4400959.64704896,81,RAV358360
482085.37056134,4400963.50443732,82,RAV358360
482083.46285301,4400962.94256470,83,RAV358360
482083.48759066,4400960.10745043,51,RAV358360
482084.80683080,4400959.41879194,50,RAV358360
482080.11206756,4400958.41404291,52,RAV358360
482080.55105318,4400963.90002157,53,RAV358360
482085.49346436,4400964.30522129,58,RAV358360
482089.30765882,4400965.86932641,59,RAV358360
482085.36947288,4400967.85490347,56,RAV358360
482086.26945028,4400967.84753816,57,RAV358360
482082.51214479,4400966.67301880,55,RAV358360
482081.07318284,4400965.42319578,54,RAV358360
482084.40432522,4400970.20169341,77,RAV358360
482086.54220162,4400972.41699664,76,RAV358360
482085.60665609,4400972.48955085,74,RAV358360
482087.72411099,4400971.24949948,75,RAV358360
482088.73253915,4400972.28080349,73,RAV358360
482089.66028787,4400975.33507127,84,RAV358360
482090.94063789,4400976.12420414,71,RAV358360
482091.82922610,4400978.18820508,70,RAV358360
482093.22488516,4400977.25372120,68,RAV358360
482093.03153987,4400979.38721261,69,RAV358360
482094.92632370,4400979.51143265,86,RAV358360
482094.71213643,4400974.43358530,67,RAV358360
482093.97301618,4400970.57131724,62,RAV358360
482093.43099132,4400970.44421214,61,RAV358360
482095.68139505,4400969.26000637,60,RAV358360
482097.25606114,4400970.95521178,63,RAV358360
482097.17931738,4400972.10061476,64,RAV358360
482097.33038553,4400973.54207043,65,RAV358360
482097.68292199,4400975.33538701,66,RAV358360
482096.94347751,4400973.45043459,85,RAV358360
482096.66126980,4400973.40274029,87,RAV358360
482105.38571013,4400973.45107463,10,RAV358360
482098.07193404,4400968.91180192,16,RAV358360
482086.18516299,4400975.45489478,72,RAV358360
482085.34650290,4400954.92026684,41,RAV358360
557415.07774238,4402462.27205950,1,ROB926
557419.22308707,4402469.39579054,6,ROB926
557420.25326507,4402466.38168226,3,ROB926
557418.54395891,4402461.70211896,2,ROB926
557423.12184856,4402463.17039716,4,ROB926
557425.41363271,4402463.52078627,5,ROB926
557416.31562980,4402468.23701484,10,ROB926
557416.99103339,4402471.78763603,11,ROB926
557416.63458039,4402477.24633564,12,ROB926
557414.80595474,4402466.12439816,9,ROB926
557413.47946240,4402466.64465401,7,ROB926
557411.34441698,4402466.70548013,8,ROB926
557407.72838752,4402472.65666680,13,ROB926
557412.37073614,4402476.80877133,21,ROB926
557402.27032315,4402467.06886705,14,ROB926
557403.15015603,4402458.73138464,15,ROB926
557409.03084608,4402454.46102277,16,ROB926
557408.52136900,4402447.57364709,17,ROB926
557415.40155071,4402445.51512005,18,ROB926
557412.61561203,4402454.24640286,22,ROB926
557417.52165029,4402448.55205256,23,ROB926
557422.54910546,4402450.31227913,19,ROB926
557423.16077822,4402450.25928838,20,ROB926
558364.96029160,4404498.20796147,1,ROB938
558364.79537823,4404499.89542492,2,ROB938
558363.92094750,4404498.25391476,3,ROB938
558363.32880983,4404500.72455143,4,ROB938
558361.31519145,4404500.92912951,145,ROB938
558363.91734087,4404503.32123835,146,ROB938
558364.57478361,4404503.31244982,5,ROB938
558363.68836893,4404503.95585428,6,ROB938
558365.65373047,4404505.62112930,7,ROB938
558363.27237160,4404504.96077306,8,ROB938
558363.79754644,4404506.16278432,9,ROB938
558363.73705308,4404509.32798816,12,ROB938
558363.53943973,4404508.45263494,11,ROB938
558362.20126671,4404511.64413261,147,ROB938
558363.17825518,4404510.90062517,149,ROB938
558364.33600463,4404512.13659830,148,ROB938
558358.11788909,4404510.32555811,150,ROB938
558358.72681254,4404509.67227170,151,ROB938
558360.21487920,4404509.56941348,152,ROB938
558359.41572439,4404508.11288628,155,ROB938
558357.52315290,4404510.10125557,153,ROB938
558357.38007593,4404509.82265909,154,ROB938
558357.82954063,4404505.52361047,18,ROB938
558360.53436378,4404504.53830319,16,ROB938
558360.75031843,4404503.39514752,17,ROB938
558361.67601974,4404503.80815633,157,ROB938
558358.66978574,4404506.22462979,158,ROB938
558360.22010051,4404499.93688034,13,ROB938
558360.45365083,4404503.69418924,14,ROB938
558366.81559239,4404508.72291670,10,ROB938
558361.51591247,4404504.20967164,15,ROB938
558356.62941772,4404505.87063078,30,ROB938
558356.70739077,4404507.11621902,29,ROB938
558356.69936148,4404506.10511776,28,ROB938
558353.36358420,4404505.76142501,159,ROB938
558357.27513669,4404504.39088902,160,ROB938
558355.96873585,4404502.32556552,23,ROB938
558359.68596939,4404502.29867864,22,ROB938
558357.50482247,4404498.88981766,19,ROB938
558360.95700327,4404497.99947689,20,ROB938
558356.11643579,4404494.31785581,35,ROB938
558356.71540089,4404493.32339791,104,ROB938
558352.96846145,4404496.93275404,33,ROB938
558352.32258267,4404501.11978662,25,ROB938
558351.66513796,4404501.75636635,24,ROB938
558351.80812936,4404502.40379611,27,ROB938
558350.47136057,4404500.78408231,26,ROB938
558349.85195243,4404498.35730179,31,ROB938
558355.99586463,4404494.39139620,34,ROB938
558361.64092836,4404500.69146731,161,ROB938
558361.20466272,4404495.14781343,107,ROB938
558354.15321187,4404495.32101333,32,ROB938
558358.33516664,4404495.94702059,106,ROB938
558356.20288938,4404494.62637894,105,ROB938
558358.26606885,4404492.53665474,98,ROB938
558357.85006911,4404491.97845076,100,ROB938
558356.87212074,4404492.15812646,101,ROB938
558357.04354810,4404492.19824884,99,ROB938
558358.38881880,4404491.49649564,102,ROB938
558355.51804950,4404490.69409840,103,ROB938
558361.69416210,4404492.48791463,97,ROB938
558360.03915743,4404491.79642277,162,ROB938
558358.46981495,4404490.57057717,163,ROB938
558358.07041670,4404489.76328361,164,ROB938
558364.54294883,4404489.45470847,96,ROB938
558362.43734582,4404488.19761409,91,ROB938
558364.29120218,4404490.13168481,95,ROB938
558364.85163506,4404487.95249181,92,ROB938
558357.18069157,4404490.41843926,165,ROB938
558356.15211259,4404490.15447942,166,ROB938
558361.06819124,4404486.88753328,90,ROB938
558362.63817655,4404487.47462826,89,ROB938
558360.57185900,4404484.73472371,86,ROB938
558363.23457274,4404480.18544521,87,ROB938
558362.96444396,4404486.64352504,93,ROB938
558361.99897246,4404490.85846601,181,ROB938
558355.72439156,4404488.58609988,168,ROB938
558357.13877969,4404489.63928414,167,ROB938
558355.08325664,4404485.26179166,176,ROB938
558358.18117836,4404486.88329816,170,ROB938
558356.18396203,4404484.44221369,177,ROB938
558354.76719942,4404484.87312338,178,ROB938
558355.81184365,4404484.66027647,179,ROB938
558351.86397628,4404484.08013398,180,ROB938
558357.79176172,4404478.57364039,88,ROB938
558364.63989330,4404492.66555864,58,ROB938
558364.70021641,4404494.32325033,57,ROB938
558368.49535034,4404490.86410829,60,ROB938
558368.49045356,4404490.78119905,59,ROB938
558366.82430367,4404490.94433969,61,ROB938
558368.39565210,4404489.04324199,62,ROB938
558366.09927509,4404485.53350262,94,ROB938
558363.79062365,4404483.93217255,80,ROB938
558364.17884555,4404481.57253939,84,ROB938
558361.79172994,4404481.63756457,81,ROB938
558364.69955492,4404480.51590849,82,ROB938
558362.36673362,4404480.08357030,182,ROB938
558365.33688776,4404477.30586340,184,ROB938
558367.37740494,4404479.81047410,83,ROB938
558367.58805469,4404479.40034817,185,ROB938
558367.97242498,4404487.24052879,73,ROB938
558368.81794487,4404483.71605862,79,ROB938
558370.31795651,4404484.87952646,74,ROB938
558371.40913545,4404484.41241897,75,ROB938
558372.36537771,4404484.58998480,76,ROB938
558371.76855420,4404486.24577963,189,ROB938
558371.55951020,4404479.79003920,187,ROB938
558370.02623129,4404479.74878613,186,ROB938
558372.58382493,4404482.31290491,77,ROB938
558373.56852505,4404482.64390790,78,ROB938
558375.23074092,4404483.33355607,188,ROB938
558367.01210417,4404494.03273353,56,ROB938
558368.39713296,4404495.00080798,55,ROB938
558368.99678045,4404494.51912784,63,ROB938
558370.53819450,4404489.12509914,64,ROB938
558372.24813532,4404491.21076302,66,ROB938
558372.20981055,4404493.29426681,67,ROB938
558372.09003662,4404493.82885274,54,ROB938
558372.44104113,4404493.75389626,53,ROB938
558376.37069414,4404491.50294395,69,ROB938
558377.78954739,4404492.24888665,70,ROB938
558377.53011757,4404490.79978563,71,ROB938
558378.36966638,4404490.85566970,192,ROB938
558380.00097160,4404491.11608168,39,ROB938
558380.33475089,4404490.59392125,72,ROB938
558375.33451570,4404490.84077593,68,ROB938
558377.80027692,4404493.06328921,40,ROB938
558378.11348457,4404492.29940903,41,ROB938
558376.37356862,4404494.33490492,42,ROB938
558378.37252076,4404494.90899516,197,ROB938
558378.53621492,4404495.29013360,37,ROB938
558378.88392522,4404495.31293709,190,ROB938
558377.88914927,4404494.81553763,198,ROB938
558379.60813549,4404495.08246159,38,ROB938
558378.58932975,4404497.08526578,144,ROB938
558378.47871507,4404498.23879698,141,ROB938
558378.37703746,4404497.38933676,143,ROB938
558379.15371987,4404497.40099194,36,ROB938
558378.70524973,4404499.41507328,142,ROB938
558378.94238859,4404499.00663784,195,ROB938
558379.04461433,4404498.09891733,196,ROB938
558377.75138609,4404499.98942990,139,ROB938
558375.82995009,4404497.54095668,140,ROB938
558374.88078370,4404496.52230187,44,ROB938
558374.40598888,4404498.03254657,46,ROB938
558373.85405828,4404496.66241537,45,ROB938
558373.29032897,4404494.92554042,43,ROB938
558371.16918175,4404497.01044460,113,ROB938
558371.67821714,4404494.92878087,51,ROB938
558370.08551232,4404497.67456843,52,ROB938
558365.10670390,4404495.77438841,111,ROB938
558365.67200940,4404495.81826607,112,ROB938
558365.66967008,4404497.00659570,114,ROB938
558367.34693645,4404497.70880904,50,ROB938
558369.26711410,4404497.38704180,115,ROB938
558371.43480448,4404498.80692786,49,ROB938
558372.67058550,4404501.21187392,116,ROB938
558371.75217339,4404499.48469049,48,ROB938
558374.32933481,4404499.63040133,47,ROB938
558375.90419417,4404502.09777539,138,ROB938
558376.11806367,4404502.12486134,137,ROB938
558377.24958683,4404502.39289738,135,ROB938
558378.24443196,4404503.08125679,136,ROB938
558375.69787758,4404503.90265560,131,ROB938
558375.15442549,4404504.21987126,129,ROB938
558375.08529843,4404503.26011081,130,ROB938
558377.53805935,4404503.80058431,134,ROB938
558377.05781474,4404504.76358341,133,ROB938
558376.25468381,4404506.39442115,132,ROB938
558371.90318893,4404504.59804147,126,ROB938
558373.47228392,4404503.77010176,128,ROB938
558373.15689625,4404502.51662207,193,ROB938
558370.04662920,4404504.77448096,117,ROB938
558372.80704554,4404503.12055594,127,ROB938
558373.54649621,4404505.90073847,125,ROB938
558371.55090119,4404506.57597159,122,ROB938
558371.43155455,4404506.57512746,124,ROB938
558372.09518360,4404507.32501376,121,ROB938
558371.43081850,4404508.48486818,123,ROB938
558368.97900263,4404508.55751956,194,ROB938
558369.58785570,4404508.40411967,120,ROB938
558369.01311666,4404506.93101939,118,ROB938
558367.43841924,4404511.21665195,119,ROB938
558351.78029934,4404495.63519964,199,ROB938
558350.15815862,4404494.34811395,109,ROB938
558350.51876025,4404492.40283402,110,ROB938
558350.47356367,4404491.91888056,169,ROB938
558351.66369222,4404486.00926701,171,ROB938
558351.82119170,4404486.63187971,172,ROB938
558351.70080527,4404486.12837887,173,ROB938
558352.53490953,4404485.20248502,174,ROB938
558355.65521550,4404485.44249365,175,ROB938
558362.84467706,4404477.27386842,183,ROB938
558365.82440089,4404484.60007565,85,ROB938
558377.32936128,4404488.13128812,191,ROB938
558364.28418056,4404496.78120557,156,ROB938
558349.60727056,4404495.37891995,108,ROB938
558373.14115844,4404489.30855266,65,ROB938
557472.20801366,4402421.75471412,1,ROB926120
557468.48421214,4402427.09943797,2,ROB926120
557471.27548635,4402429.82046003,23,ROB926120
557464.51508266,4402428.07552607,3,ROB926120
557464.69781483,4402431.89170527,5,ROB926120
557456.20567695,4402431.21708746,6,ROB926120
557457.62510122,4402433.01328301,7,ROB926120
557457.37073793,4402429.94746594,25,ROB926120
557457.41342852,4402435.02439860,26,ROB926120
557453.21141472,4402433.26723439,8,ROB926120
557449.67487769,4402431.69495882,9,ROB926120
557449.72759575,4402433.14379406,24,ROB926120
557455.70847759,4402418.13730861,10,ROB926120
557451.06348864,4402418.32214147,11,ROB926120
557449.84267084,4402412.52647207,19,ROB926120
557452.95076161,4402414.58774509,17,ROB926120
557453.04755766,4402411.33582512,18,ROB926120
557454.33643999,4402416.61355567,12,ROB926120
557457.05107396,4402414.26587471,13,ROB926120
557456.82836837,4402417.37830131,16,ROB926120
557459.76150736,4402420.59383562,15,ROB926120
557455.84925872,4402404.92218541,20,ROB926120
557461.26346307,4402406.78576342,21,ROB926120
557457.08826361,4402418.95989233,14,ROB926120
557468.58425123,4402419.92090835,22,ROB926120
557363.47165058,4402462.47294945,27,ROB926240
557361.34967759,4402464.37907511,29,ROB926240
557360.20746511,4402458.47853441,26,ROB926240
557360.28882319,4402453.56067805,28,ROB926240
557356.71694978,4402455.85494558,25,ROB926240
557355.93561596,4402455.54160526,23,ROB926240
557353.26188140,4402461.53026057,24,ROB926240
557350.01655319,4402459.16783293,20,ROB926240
557349.34134649,4402458.01053056,30,ROB926240
557352.10624395,4402456.04303706,21,ROB926240
557353.50322032,4402452.57506310,22,ROB926240
557348.39503022,4402453.33156164,19,ROB926240
557346.25190871,4402452.45022114,18,ROB926240
557345.90775809,4402451.97748485,17,ROB926240
557342.27818000,4402452.29211028,34,ROB926240
557343.15253499,4402448.06781533,36,ROB926240
557344.49470399,4402449.32603220,33,ROB926240
557346.17671199,4402449.99068209,32,ROB926240
557345.48766394,4402459.83105699,31,ROB926240
557343.18052914,4402443.71477389,38,ROB926240
557343.41701546,4402443.29183450,37,ROB926240
557352.87621600,4402444.34630291,16,ROB926240
557353.97250874,4402443.84484951,13,ROB926240
557357.24463389,4402443.46843050,12,ROB926240
557357.15480892,4402443.58846304,11,ROB926240
557352.68055371,4402443.20972768,15,ROB926240
557352.15152673,4402439.31682988,14,ROB926240
557359.79579708,4402435.99212612,10,ROB926240
557364.52437934,4402435.26358646,8,ROB926240
557363.55700320,4402434.58243690,35,ROB926240
557364.54901685,4402436.72902561,9,ROB926240
557371.80971590,4402443.32729546,7,ROB926240
557368.73697116,4402446.05786538,6,ROB926240
557371.18213667,4402446.69677266,4,ROB926240
557373.82700215,4402448.65310565,3,ROB926240
557375.86090316,4402452.64179153,2,ROB926240
557369.83588205,4402450.90908348,5,ROB926240
557369.46976638,4402455.44326543,1,ROB926240
