"","X","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","tmean","tmax","vpdmax","ppt_tot","stdP","stdVPD","MAP_anom","fdsi","MAT_anom"
"7061",7061,"SHO446",2012,33.3790016174316,5.9954,0,3.50792700818278,2.9977,8.62633377313614,22.177001953125,22.2883,322.726994514465,-1.15838690886623,0.159723260507821,-64.5717722342143,-0.599135265785522,0.917083274451041
"7062",7062,"SHO446",2013,98.9449968338013,6.4252,0,4.59456410820128,3.2126,7.59508363405864,22.3820018768311,22.6407,294.327999353409,0.831788211739072,0.446089127089368,-92.9707673952703,0.116176901995145,-0.114166864626459
"7063",7063,"SHO446",2014,42.4939994812011,4.0238,0,3.74936287728469,2.0119,8.5930003101627,21.8530006408691,21.7173,411.917001724243,-0.716197276375165,-1.15390852765453,24.6182349755637,0.331061973881465,0.883749811477601
"7064",7064,"SHO446",2015,94.6559982299804,7.2042,0,4.55024924838884,3.6021,8.71450019876162,20.4090003967285,19.3523,452.428005218506,0.750625575684838,0.965118931805575,65.1292384698267,-0.210191348509793,1.00524970007652
"7065",7065,"SHO446",2016,143.680000305176,7.7641,0,4.96758860667789,3.88205,8.40600030620893,20.496000289917,19.5059,452.901996612549,1.51498233076168,1.33816743971392,65.6032298638697,-0.0827815407046577,0.696749807523831
"7066",7066,"SHO446",2017,95.2689971923828,6.0251,0,4.5567044397095,3.01255,8.48400031278531,22.19700050354,22.313,461.540995121003,0.76244825426346,0.179511688235769,74.2422283723237,0.234950686463892,0.774749814100211
"7067",7067,"SHO446",2018,67.9969987869263,4.7289,0,4.21946356871573,2.36445,8.03891710191965,21.9620018005371,21.906,449.925993919372,0.144791824999598,-0.684116595298437,62.6272271706927,0.446813696366948,0.32966660323455
"7068",7068,"SHO446",2019,120.65299987793,4.5563,0,4.79291865606305,2.27815,6.7787665973107,20.3594989776611,19.2679,508.251000404358,1.19507443324457,-0.799116010310013,120.952233655679,0.973337716401217,-0.9304839013744
"7069",7069,"SHO446120",1896,51.3700008392334,5.8936,0,3.93905436081621,2.9468,7.88133355975152,19.8020000457764,18.3961,470.448998451233,-0.368777451386018,0.0918962590699394,83.1502317025538,-0.213723983689014,0.172083061066421
"7070",7070,"SHO446120",1897,108.535997390747,6.5857,0,4.68708189114257,3.29285,7.37933379411697,21.7720012664795,21.5864,420.93499994278,1.00123446920643,0.553026590063632,33.6362331941007,0.130848276015195,-0.329916704568129
"7071",7071,"SHO446120",1898,81.5779991149903,4.7595,0,4.40155960692756,2.37975,7.07300030440093,19.863000869751,18.4932,320.781004428864,0.478300596974905,-0.6637285182454,-66.5177623198153,0.582140232886382,-0.63625019428417
"7072",7072,"SHO446120",1899,77.4160003662109,4.601,0,4.34919348230907,2.3005,7.56391716003418,19.1460018157959,17.4198,368.918002009392,0.382392074822971,-0.769333427163909,-18.3807647392873,0.599079232133896,-0.14533333865092
"7073",7073,"SHO446120",1900,62.4600009918213,3.8305,0,4.13452636773424,1.91525,8.34516714016597,19.4620018005371,17.8917,275.14400306344,-0.0107706016875969,-1.28269987714316,-112.154763685239,0.713572866457628,0.63591664148087
"7074",7074,"SHO446120",1901,59.1129999160767,4.4926,0,4.07945086496239,2.2463,7.80308376438915,20.6440010070801,19.7251,359.081004619598,-0.111641348112045,-0.841557856985779,-28.2177621290813,0.422150206742737,0.0938332657040508
"7075",7075,"SHO446120",1902,57.2380008697509,6.5236,0,4.04721802867218,3.2618,7.23841708401839,18.3310012817383,16.2468,304.617003075778,-0.170675766180623,0.511650786632468,-82.6817636729013,-0.361621777633656,-0.47083341466671
"7076",7076,"SHO446120",1903,73.8270015716553,5.7891,0,4.30172453964519,2.89455,7.4200003494819,19.859001159668,18.4991,334.475004196167,0.295452738139653,0.0222703096567899,-52.8237625525123,0.117527831373645,-0.289250149203199
"7077",7077,"SHO446120",1904,80.9530038833618,6.8416,0,4.39386878732104,3.4208,8.20758377760649,19.5110015869141,17.9579,429.01099729538,0.464214866018636,0.723526881497363,41.7122305467007,-0.200920512590324,0.498333278921391
"7078",7078,"SHO446120",1905,22.613000869751,4.7226,0,3.11852500060329,2.3613,7.40783381958803,20.0770015716553,18.8304,260.118000984192,-1.87157642483736,-0.688314140574063,-127.180765764487,-0.438037708206962,-0.30141667909707
"7079",7079,"SHO446120",1906,47.6389999389648,3.9234,0,3.86365175222152,1.9617,7.31233371297518,20.3580017089844,19.267,478.126001358032,-0.506877278505243,-1.22080274125338,90.8272346093527,0.460623532559589,-0.396916785709919
"7080",7080,"SHO446120",1907,68.1519985198974,4.999,0,4.22174048302287,2.4995,7.17100034405788,18.1110000610352,15.9316,504.315001308918,0.148961992027527,-0.504155170068852,117.016234560239,0.347870171730669,-0.538250154627219
"7081",7081,"SHO446120",1908,80.0579986572265,6.0885,0,4.38275135521583,3.04425,6.86791704098384,20.2800006866455,19.1435,404.280999183655,0.443853296566948,0.221753651803172,16.9822324349757,0.0711134054796806,-0.84133345770126
"7082",7082,"SHO446120",1909,49.7899990081787,2.7992,0,3.907814140734,1.3996,7.34200054345032,19.5110015869141,17.9631,484.793000221253,-0.425993893534725,-1.96983137599274,97.4942334725737,0.915668257400656,-0.367249955234779
"7083",7083,"SHO446120",1910,174.176002502442,5.6595,0,5.16006629661911,2.82975,8.46591713031133,19.6560001373291,18.1797,272.426001548767,1.86750509092335,-0.0640791931560731,-114.872765199912,0.857586588173677,0.756666631626231
"7084",7084,"SHO446120",1911,90.4020004272461,6.3642,0,4.50426639577328,3.1821,6.44825036575397,19.4260005950928,17.8351,382.013997077942,0.666408011929294,0.40544622838887,-5.28476967073726,0.0661696373511223,-1.26100013293113
"7085",7085,"SHO446120",1912,59.6759986877442,4.4698,0,4.08892990753093,2.2349,6.95558368166288,17.5150012969971,15.1112,448.148002624512,-0.0942804879989996,-0.856748973221376,60.8492358758327,0.438296010284411,-0.75366681702222
"7086",7086,"SHO446120",1913,57.7280006408691,4.1282,0,4.05574233554169,2.0641,7.08183370530605,19.2400016784668,17.554,419.864999771118,-0.15506350386065,-1.08434920594417,32.5662330224387,0.539007613630049,-0.62741679337905
"7087",7087,"SHO446120",1914,98.7270011901856,4.9173,0,4.59235847731608,2.45865,7.94750034560759,18.8690013885498,17.0152,310.230992794037,0.827748600250665,-0.558590003246405,-77.0677739546423,0.67701978592828,0.238249846922491
"7088",7088,"SHO446120",1915,12.3190002441406,6.3476,0,2.51114280579805,3.1738,8.02208368542294,20.1780014038086,18.9919,278.248004436493,-2.98399650765935,0.394386029726111,-109.050762312186,-1.53381464001674,0.312833186737841
"7089",7089,"SHO446120",1916,54.8940010070801,6.5938,0,4.00540407127136,3.2969,6.75741707781951,18.3900012969971,16.3236,379.601994037628,-0.247258001143653,0.558423433989436,-7.69677271105127,-0.421510643537291,-0.951833420865589
"7090",7090,"SHO446120",1917,49.1759986877442,4.1079,0,3.89540567291982,2.05395,6.97966699798902,19.94700050354,18.623,359.78400182724,-0.44871999402236,-1.09787462961007,-27.5147649214393,0.417372995211802,-0.729583500696079
"7091",7091,"SHO446120",1918,48.1169986724854,7.531,0,3.87363551743404,3.7655,7.71033378938834,19.7890014648438,18.3813,356.813000202179,-0.488592019207927,1.18285826451579,-30.4857665465003,-0.877381116580329,0.00108329070324054
"7092",7092,"SHO446120",1919,39.71399974823,6.7149,0,3.68170376402526,3.35745,7.71133373677732,21.3320007324219,20.8487,330.09200027585,-0.84011489697623,0.639109582065344,-57.2067664728293,-0.727551920626134,0.00208323809222044
"7093",7093,"SHO446120",1920,58.4629993438721,2.906,0,4.06839406428339,1.453,7.14700032273929,19.5740013122559,18.0605,424.245004653931,-0.131891871147255,-1.89867298941547,36.9462379052517,1.00522445076787,-0.56225017594581
"7094",7094,"SHO446120",1921,92.5929985046386,3.7462,0,4.52821352869245,1.8731,8.48425022388498,19.6240005493164,18.134,358.595998048782,0.710267169825475,-1.33886703059319,-28.7027686998973,1.0622830918554,0.77499972519988
"7095",7095,"SHO446120",1922,80.7779998779297,7.546,0,4.39170464971397,3.773,6.67525025208791,19.9010009765625,18.5567,417.221998214722,0.460251249441322,1.19285241993394,29.9232314660428,-0.465486805408827,-1.03400024659719
"7096",7096,"SHO446120",1923,66.367000579834,6.17,0,4.19519995372792,3.085,6.93325037757556,20.2960014343262,19.1681,399.016997337341,0.100353030406755,0.27605522957515,11.7182305886618,-0.110435595183112,-0.776000121109539
"7097",7097,"SHO446120",1924,37.4739999771118,4.4686,0,3.62364735856555,2.2343,7.25783384342988,19.8580017089844,18.4921,250.35400056839,-0.946445164676202,-0.857548505654828,-136.944766180289,0.0637912907091748,-0.451416655255219
"7098",7098,"SHO446120",1925,67.9829978942871,4.2776,0,4.21925764294679,2.1388,8.08741697669029,20.8810005187988,20.0984,438.984998703003,0.144414672091761,-0.984807417979341,51.6862319543237,0.615034609788806,0.378166478005191
"7099",7099,"SHO446120",1926,55.3290004730225,5.4713,0,4.01329719191805,2.73565,8.68091692527135,19.818000793457,18.4254,268.669998168945,-0.232801755967862,-0.18947252980253,-118.628768579734,0.00367184406355785,0.97166642658625
"7100",7100,"SHO446120",1927,88.9309959411621,6.6334,0,4.4878607425073,3.3167,7.87175045907497,20.0240001678467,18.7484,418.436999082565,0.636361068964917,0.584808004293366,31.1382323338858,-0.0474936120597215,0.16249996038987
"7101",7101,"SHO446120",1928,79.5570011138916,7.3834,0,4.37647375988536,3.6917,8.3354171597554,20.3410015106201,19.2416,260.587002277374,0.432355884925364,1.08451577520114,-126.711764471305,-0.417092244745477,0.6261666610703
"7102",7102,"SHO446120",1929,43.3460006713867,6.0848,0,3.76921444225522,3.0424,7.85600021481514,20.8780002593994,20.1001,296.057999372482,-0.679839148432768,0.219288426800028,-91.2407673761973,-0.421930744318433,0.14674971613004
"7103",7103,"SHO446120",1930,24.9090003967285,6.8603,0,3.21522919987512,3.43015,7.56416695316632,19.9230003356934,18.5884,471.834998130798,-1.69446274866564,0.735986261918664,84.5362313821187,-1.15771591608733,-0.145083545518779
"7104",7104,"SHO446120",1931,61.1100006103515,4.612,0,4.11267552889458,2.306,8.42033368349075,22.996000289917,23.7415,264.44899892807,-0.0507903983817337,-0.762004379857262,-122.849767820609,0.404374677432104,0.71108318480565
"7105",7105,"SHO446120",1932,68.5429992675781,6.9086,0,4.22746127486428,3.4543,6.84183351198831,18.9200000762939,17.084,400.251997470856,0.159439618451971,0.768167442365124,12.9532307221767,-0.360020335605603,-0.86741698669679
"7106",7106,"SHO446120",1933,48.2630004882812,5.1398,0,3.87666523166414,2.5699,7.68041703104973,21.2850017547607,20.7688,267.047002255917,-0.483043099625496,-0.410343364543766,-120.251764492762,0.0172533203092906,-0.0288334676353692
"7107",7107,"SHO446120",1934,35.4190006256104,9.0748,0,3.56724841698234,4.5374,9.78233400980632,20.7610015869141,19.9131,314.711001157761,-1.04973978839691,2.21145674015235,-72.5877655909183,-1.70030128137996,2.07308351112122
"7108",7108,"SHO446120",1935,93.9430007934571,7.0045,0,4.54268822381292,3.50225,7.70533360168338,19.8560009002686,18.4899,359.9500041008,0.736777564240148,0.832063409338532,-27.3487626478793,-0.141773380963913,-0.00391689700171938
"7109",7109,"SHO446120",1936,43.8400001525879,5.1311,0,3.78054664612032,2.56555,8.31833366056284,20.6240005493164,19.6821,420.112005710602,-0.659084224646744,-0.416139974686296,32.8132389619227,-0.0569586730202416,0.609083161877741
"7110",7110,"SHO446120",1937,33.8510003089905,5.8665,0,3.52196855014737,2.93325,7.51841701070468,21.2430019378662,20.6919,376.638996124268,-1.13266983416633,0.0738401516144719,-10.6597706244113,-0.539725211937289,-0.190833487980419
"7111",7111,"SHO446120",1938,92.8289985656739,6.7536,0,4.53075907552293,3.3768,7.43316695094108,18.9710006713867,17.1622,490.020998239517,0.714929337139908,0.664894503044185,102.722231490838,-0.0577720133631837,-0.27608354774402
"7112",7112,"SHO446120",1939,53.0639991760254,5.0602,0,3.97149871669532,2.5301,8.63716710607211,20.4820003509521,19.471,313.176003932953,-0.309355635332093,-0.463379015962777,-74.1227628157263,0.123375769393034,0.92791660738701
"7113",7113,"SHO446120",1940,25.918999671936,5.7841,0,3.25497627783564,2.89205,9.20575036170581,21.3940010070801,20.9541,381.576001763344,-1.62166600201265,0.0189389245174042,-5.72276498533529,-0.724138838615311,1.49649986302071
"7114",7114,"SHO446120",1941,57.2580013275147,7.0099,0,4.04756739384796,3.50495,7.7511669980983,19.5380001068115,17.9962,526.108003616333,-0.170035904095266,0.835661305289068,138.809236867654,-0.542786128763795,0.0419164994132002
"7115",7115,"SHO446120",1942,85.7770004272461,4.4761,0,4.45175091027083,2.23805,7.30083369401594,20.6340007781982,19.7051,412.399998962879,0.570225935418464,-0.852551427945751,25.1012322141997,0.728328211233745,-0.40841680466916
"7116",7116,"SHO446120",1943,136.826995849609,6.1495,0,4.91871732380179,3.07475,8.14475036847094,19.568000793457,18.048,322.942004203796,1.42547460891929,0.262396550503671,-64.3567625448833,0.480266759642431,0.43549986978584
"7117",7117,"SHO446120",1944,28.293999671936,5.8261,0,3.34264975644192,2.91305,6.56858380387227,18.806001663208,16.933,382.496996901929,-1.46109208468903,0.0469225596882399,-4.80176984675029,-0.66915715068859,-1.14066669481283
"7118",7118,"SHO446120",1945,107.942998886108,7.3924,0,4.68160329970347,3.6962,6.88925020893414,19.7950000762939,18.3865,567.95299911499,0.991200432656534,1.09051226845203,180.654232366311,-0.174558679964263,-0.82000028975096
"7119",7119,"SHO446120",1946,101.291999816895,6.8434,0,4.61800743298188,3.4217,7.51791700720786,19.8450012207031,18.4701,467.821005582809,0.874724645367029,0.724726180147542,80.5222388341297,-0.0209678169211308,-0.19133349147724
"7120",7120,"SHO446120",1947,59.4520015716553,2.7361,0,4.08516929072235,1.36805,7.82458381851515,19.4520015716553,17.8783,323.868001937866,-0.101168055164191,-2.01187345645178,-63.4307648108133,1.08213519134075,0.115333319830051
"7121",7121,"SHO446120",1948,65.3000011444091,6.1291,0,4.17899205380779,3.06455,6.6952502578497,18.7670001983643,16.8603,343.952997684479,0.0706682725628033,0.24880449913498,-43.3457690642003,-0.108236479587955,-1.0140002408354
"7122",7122,"SHO446120",1949,77.0589981079102,6.0666,0,4.34457133765891,3.0333,7.22191720207532,20.3840007781982,19.3081,377.065994262695,0.373926619993175,0.207162184892666,-10.2327724859842,0.0485168892571044,-0.487333296609779
"7123",7123,"SHO446120",1950,47.8659992218017,4.278,0,3.86840542401457,2.139,8.34308364987374,20.1840000152588,18.9843,486.364004135132,-0.498170931801371,-0.98454090716819,99.0652373864527,0.332147698021584,0.633833151188641
"7124",7124,"SHO446120",1951,141.713005065918,7.8666,0,4.95380392135549,3.9333,7.64650027205547,20.8130016326904,19.989,353.375000059605,1.48973568882985,1.40646083507132,-33.9237666890743,-0.132134364554806,-0.0627502266296291
"7125",7125,"SHO446120",1952,88.0230007171631,4.8254,0,4.4775981521125,2.4127,7.69408364593983,20.0520000457764,18.7801,378.459003925323,0.617565141533076,-0.619820862108304,-8.8397628233563,0.618828345055204,-0.0151668527452697
"7126",7126,"SHO446120",1953,40.886999130249,9.5666,0,3.71081214284142,4.7833,8.38675033301115,21.2700004577637,20.7312,318.305003404617,-0.786802920677897,2.53913178246227,-68.9937633440622,-1.76810708327715,0.677499834326051
"7127",7127,"SHO446120",1954,50.7270011901855,6.1684,0,3.92645833668697,3.0842,8.72908367713293,20.9950008392334,20.2797,241.31200170517,-0.391847061139016,0.274989186330547,-145.986765043509,-0.326406651246274,1.01983317844783
"7128",7128,"SHO446120",1955,38.2800006866455,6.3381,0,3.6449275845222,3.16905,6.84091698075645,20.5780010223389,19.612,377.928994178772,-0.907470445094971,0.388056397961279,-9.3697725699073,-0.616598578700103,-0.868333517928649
"7129",7129,"SHO446120",1956,119.538997650147,6.8293,0,4.78364265830278,3.41465,7.87116695630053,19.6030006408691,18.091,361.769995212555,1.17808544956182,0.715331674054476,-25.5287715361243,0.117771860336695,0.161916457615431
"7130",7130,"SHO446120",1957,35.4220008850098,4.7919,0,3.56733312101919,2.39595,7.44041693893571,19.6340007781982,18.1447,456.153000593186,-1.04958465301018,-0.642141142542184,68.8542338445067,-0.102218207500855,-0.268833559749389
"7131",7131,"SHO446120",1958,70.9770011901855,4.2688,0,4.26235589766687,2.1344,8.76091705511014,20.7920017242432,19.94,304.305998325348,0.223349096734499,-0.990670655824659,-82.9927684233313,0.653049169824989,1.05166655642504
"7132",7132,"SHO446120",1959,42.9009990692139,7.9926,0,3.75889511398947,3.9963,8.22425043831268,21.0980014801025,20.4574,258.114995002746,-0.698738991237237,1.49041174058383,-129.183771745933,-1.14207573087133,0.514999939627581
"7133",7133,"SHO446120",1960,16.0779991149902,6.2054,0,2.777451822861,3.1027,7.9434170499444,21.2780017852783,20.7597,312.547002792358,-2.49625172134338,0.299641436361997,-74.7517639563213,-1.2661499617538,0.234166551259301
"7134",7134,"SHO446120",1961,63.3279991149902,5.4094,0,4.14832755544514,2.7047,7.81450037658215,20.8280010223389,20.0154,319.57900083065,0.014506264357718,-0.230715077828119,-67.7197659180293,0.135583199901142,0.105249877897051
"7135",7135,"SHO446120",1962,50.6070003509521,4.8378,0,3.92408991358114,2.4189,7.7965004046758,18.3800010681152,16.3129,347.05999815464,-0.396184826470432,-0.611559026962629,-40.2387685940392,0.168151731452082,0.087249905990701
"7136",7136,"SHO446120",1963,27.1320000886917,6.9751,0,3.30071384635273,3.48755,7.75275040169557,18.9130001068115,17.0752,535.030994415283,-1.5378976759191,0.812474864718947,147.732227666604,-1.13166090164702,0.0434999030104706
"7137",7137,"SHO446120",1964,65.0890016555786,7.7814,0,4.17575558955883,3.8907,6.24075024574995,19.230001449585,17.5382,406.499002814293,0.0647406904593579,1.3496940322962,19.2002360656138,-0.727342754283752,-1.46850025293515
"7138",7138,"SHO446120",1965,132.291999816895,7.9565,0,4.88501159927661,3.97825,6.9091670550406,18.4210014343262,16.3633,465.042005538941,1.36374259703524,1.46635913987746,77.7432387902617,-0.221114375635874,-0.8000834436445
